employee_id,employee_name,gender,usia,rentang_usia,lama_bekerja_tahun,level_jabatan,department_name,kpi_category,avg_kpi_value,jumlah_evaluasi,jumlah_proyek,kpi_id,kpi_target,persen_tercapai,cluster,membership_c0,membership_c1,membership_c2,membership_c3,membership_c4,membership_c5,membership_c6
18,Oky Rahayu,M,23,20-30,2,Staff,Legal,Finance,68.27,1,1,3,90.0,75.85555555555555,0,0.9359748041720911,0.015647574329798186,0.007058372341763778,0.005169843051086537,0.026474206895944118,0.003760779242126245,0.005914419967189893
18,Oky Rahayu,M,23,20-30,2,Staff,Legal,Innovation,66.71,1,1,10,70.0,95.29999999999998,6,0.11041112302433743,0.14682735324901508,0.16254301153297934,0.09158117737401048,0.20141096628514893,0.07594246729423193,0.21128390124027688
18,Oky Rahayu,M,23,20-30,2,Staff,Legal,Quality,73.6075,4,4,4,85.0,86.59705882352941,1,0.05560422080475024,0.4611070142587917,0.25480119623306247,0.032717815155155774,0.07962968351644781,0.04379438827245224,0.07234568175933968
18,Oky Rahayu,M,23,20-30,2,Staff,Legal,Teamwork,72.11,1,1,11,85.0,84.83529411764705,1,0.024296368162108263,0.8183441836630732,0.07724234398215471,0.01198757906927356,0.027240786978424286,0.016830421381457728,0.024058316763508343
19,Putri Sulistyo,F,25,20-30,3,Staff,Human Resources,Development,68.1,2,2,6,85.0,80.11764705882352,0,0.6838118585961054,0.043356527323532346,0.027186687546812645,0.026785279006637994,0.17482987354044047,0.016044821789437374,0.027984952197033827
19,Putri Sulistyo,F,25,20-30,3,Staff,Human Resources,Efficiency,68.92,1,1,2,80.0,86.15,4,0.25633375035271844,0.06504137996869402,0.048417781703572006,0.04694450657488663,0.5004831574128709,0.026452333101420335,0.05632709088583776
19,Putri Sulistyo,F,25,20-30,3,Staff,Human Resources,Innovation,69.19,1,1,10,70.0,98.84285714285714,6,0.07395338339877364,0.10044972484813848,0.16281452434814483,0.10753339683103143,0.15330135628639777,0.08913994006956703,0.31280767421794675
19,Putri Sulistyo,F,25,20-30,3,Staff,Human Resources,Time Management,85.37,1,1,1,85.0,100.0,5,0.022416986098592537,0.04755158901724822,0.19772069673647605,0.056809281501335296,0.035724872428786116,0.5120871771457418,0.12768939707182
20,Galih Permata,F,30,20-30,4,Staff,Finance,Attendance,65.78,1,1,9,95.0,69.2421052631579,0,0.5464800871747386,0.0958240989642845,0.055987092098151864,0.05239691818038478,0.1608139339325993,0.03641315863447776,0.05208471101536328
20,Galih Permata,F,30,20-30,4,Staff,Finance,Development,72.21,1,1,6,85.0,84.95294117647057,4,0.17636794870152012,0.03611605285858255,0.030677026971893492,0.039443274219313866,0.6608179407429717,0.018764574703433744,0.03781318180228455
20,Galih Permata,F,30,20-30,4,Staff,Finance,HR,74.02,1,1,7,90.0,82.24444444444444,4,0.2631987782849162,0.09347814056253018,0.0587450315061244,0.03841499275872914,0.4717554931078437,0.026258234910684918,0.04814932886917136
20,Galih Permata,F,30,20-30,4,Staff,Finance,Quality,79.385,4,4,4,85.0,93.39411764705883,2,0.00824745041911857,0.02106096242346459,0.8226370428680587,0.01675194234402495,0.016690685339762663,0.043464977092165076,0.07114693951340549
20,Galih Permata,F,30,20-30,4,Staff,Finance,Time Management,70.64,2,2,1,85.0,83.10588235294118,1,0.04173928766061488,0.7166097178609945,0.10863744611733435,0.021258302651846236,0.04011661868800171,0.032561609789103343,0.039077017232104855
21,Umar Hidayat,F,24,20-30,4,Staff,Quality Assurance,Development,78.47,1,1,6,85.0,92.31764705882352,4,0.07303656028557695,0.04260824244456225,0.06345702705109692,0.24805712079787934,0.38698166370173454,0.05228370968302754,0.13357567603612255
21,Umar Hidayat,F,24,20-30,4,Staff,Quality Assurance,Efficiency,76.06,2,2,2,80.0,95.075,4,0.06680351251686678,0.04906513946359144,0.08069350879823294,0.22335433387291573,0.2995700692700727,0.06169263350158997,0.21882080257673042
21,Umar Hidayat,F,24,20-30,4,Staff,Quality Assurance,HR,77.95,2,2,7,90.0,86.61111111111111,4,0.08294063947484837,0.06299166849146608,0.08363926767314354,0.07034397394854101,0.5735232594534739,0.03971378345093497,0.08684740750759215
21,Umar Hidayat,F,24,20-30,4,Staff,Quality Assurance,Performance,80.365,2,2,8,80.0,100.0,6,0.0035632331628603973,0.0054046667348578055,0.023011101782122425,0.020391572972310267,0.008389351642864895,0.03104657445468225,0.9081934992503019
21,Umar Hidayat,F,24,20-30,4,Staff,Quality Assurance,Quality,74.83,1,1,4,85.0,88.03529411764706,2,0.04796530560881824,0.26712039285640177,0.4261120287072499,0.03679577150531899,0.07812825891203198,0.05325294783065759,0.0906252945795215
21,Umar Hidayat,F,24,20-30,4,Staff,Quality Assurance,Technical,84.14,1,1,15,88.0,95.61363636363636,5,0.019826395038813765,0.04666909515212919,0.34040446989977724,0.04705141450339319,0.03330404621356606,0.3925923307540214,0.12015224843829919
21,Umar Hidayat,F,24,20-30,4,Staff,Quality Assurance,Time Management,72.89500000000001,2,2,1,85.0,85.75882352941177,1,0.04629101005518637,0.5330005954613628,0.2238009980539306,0.030483854289554205,0.051673108869820905,0.05323993052404834,0.061510502746096755
22,Budi Sulistyo,M,37,30-40,10,Manager,Procurement,Development,86.84,2,2,6,85.0,100.0,3,0.015341838638428026,0.01317002164087522,0.025725983999534255,0.8004133624185135,0.03739254073478847,0.04026012405477911,0.06769612851308161
22,Budi Sulistyo,M,37,30-40,10,Manager,Procurement,Innovation,68.32,1,1,10,70.0,97.59999999999998,6,0.08529139325663583,0.11554214607264572,0.1660997818157257,0.10235566687843645,0.1718692639650958,0.08469127611746755,0.27415047189399294
22,Budi Sulistyo,M,37,30-40,10,Manager,Procurement,Performance,83.36,1,1,8,80.0,100.0,6,0.012226266308189956,0.017813411797718656,0.07398792050686905,0.09755287996072058,0.02800075457708975,0.20546942905925636,0.5649493377901555
22,Budi Sulistyo,M,37,30-40,10,Manager,Procurement,Teamwork,91.14,1,1,11,85.0,100.0,5,0.011874263073025361,0.019580832981597462,0.06689074557581767,0.047282659352671605,0.020416981088807164,0.7628642919341054,0.07109022599397526
22,Budi Sulistyo,M,37,30-40,10,Manager,Procurement,Technical,78.66,2,2,15,88.0,89.38636363636364,2,0.021741898776797584,0.09635013587224478,0.7007319326237661,0.025252518782328717,0.03245751772044216,0.06263989130305449,0.06082610492136631
23,Eko Santoso,M,24,20-30,2,Staff,Quality Assurance,Efficiency,76.21,1,1,2,80.0,95.26249999999999,4,0.0652886249874873,0.04846591502270558,0.08069993243504894,0.23219339864756033,0.28677453370532274,0.0625757670103041,0.22400182819157094
23,Eko Santoso,M,24,20-30,2,Staff,Quality Assurance,HR,72.75999999999999,2,2,7,90.0,80.84444444444443,0,0.4350624088065671,0.09931005132045162,0.051620940667284725,0.032980906728798116,0.31647029033428664,0.023453746687884656,0.041101655454727264
23,Eko Santoso,M,24,20-30,2,Staff,Quality Assurance,Innovation,71.12,1,1,10,70.0,100.0,6,0.05667380543836767,0.07717777894266958,0.15046943378534,0.1108921011741312,0.1248214035564772,0.09129827947004424,0.3886671976329701
23,Eko Santoso,M,24,20-30,2,Staff,Quality Assurance,Quality,72.37,2,2,4,85.0,85.14117647058823,1,0.04692913663496726,0.6809889537306788,0.12345902968463172,0.02133645115816478,0.05736685145449841,0.026865976617042795,0.04305360072001626
23,Eko Santoso,M,24,20-30,2,Staff,Quality Assurance,Teamwork,69.22,1,1,11,85.0,81.43529411764706,1,0.007581180301751511,0.9666256750552037,0.009781706426287813,0.0024612647068406727,0.0062112705461395065,0.003065997567964377,0.0042729053958123495
24,Marco Sulistyo,F,37,30-40,8,Manager,Legal,Development,81.95,1,1,6,85.0,96.41176470588235,3,0.03194219546144662,0.023834015982304876,0.04303093588669139,0.6300682946145709,0.1047625169979481,0.04799978873376084,0.11836225232327731
24,Marco Sulistyo,F,37,30-40,8,Manager,Legal,Efficiency,86.24,1,1,2,80.0,100.0,3,0.0064703390781104516,0.006009996446132035,0.012975048395202622,0.8964265261498108,0.016302947332427944,0.02184182834303633,0.039973314255280015
24,Marco Sulistyo,F,37,30-40,8,Manager,Legal,Finance,88.99,1,1,3,90.0,98.87777777777778,3,0.013285354775486004,0.013443823509164933,0.03173378230040357,0.7588088269213282,0.03139816121308198,0.06725943762130714,0.08407061365922815
24,Marco Sulistyo,F,37,30-40,8,Manager,Legal,HR,85.71,1,1,7,90.0,95.23333333333333,3,0.021693479452480957,0.0234584307404939,0.06543641609483097,0.5342320860602359,0.06105108898911631,0.10207964622156734,0.19204885244127462
24,Marco Sulistyo,F,37,30-40,8,Manager,Legal,Innovation,89.28,1,1,10,70.0,100.0,3,0.021494414977132566,0.026414075422899086,0.07761200493020128,0.32180954697116354,0.04647660500314147,0.3049836491443961,0.2012097035510659
24,Marco Sulistyo,F,37,30-40,8,Manager,Legal,Performance,86.34,1,1,8,80.0,100.0,5,0.015306557622089524,0.02142056118118078,0.0800410031170005,0.1464857536142969,0.033414846487238456,0.43245455053278076,0.2708767274454131
24,Marco Sulistyo,F,37,30-40,8,Manager,Legal,Project,82.45,1,1,13,75.0,100.0,6,0.012410639705541038,0.02068057427287393,0.10720779944784221,0.06400137578129349,0.02644551837657361,0.29363091125405355,0.4756231811618223
24,Marco Sulistyo,F,37,30-40,8,Manager,Legal,Teamwork,81.435,2,2,11,85.0,95.80588235294118,2,0.015075666994801153,0.03636272610364518,0.5370891551743592,0.03670787237058777,0.027593420757169577,0.2094267953291052,0.13774436327033185
25,Dina Susanto,F,27,20-30,4,Staff,Design,Finance,67.89,1,1,3,90.0,75.43333333333334,0,0.908686221929536,0.022952190213653263,0.010252465666214525,0.007490117231478925,0.03655587043332184,0.0054946279483181195,0.008568506577477134
25,Dina Susanto,F,27,20-30,4,Staff,Design,Innovation,78.22999999999999,2,1,10,70.0,100.0,6,0.008290790562588062,0.011098968925111866,0.03533372718777241,0.04607519664543363,0.021415018697161427,0.0344801838729345,0.8433061141089981
25,Dina Susanto,F,27,20-30,4,Staff,Design,Performance,74.85,2,2,8,80.0,93.56249999999999,6,0.046629736913856794,0.08570956737263238,0.26495657444866294,0.07352674140593861,0.12503975691249145,0.07448579922734022,0.3296518237190776
25,Dina Susanto,F,27,20-30,4,Staff,Design,Project,76.49,1,1,13,75.0,100.0,6,0.019551164244881708,0.03606962792001601,0.160489976294032,0.05633010267980728,0.041113348232244995,0.10052477457051823,0.5859210060584997
25,Dina Susanto,F,27,20-30,4,Staff,Design,Quality,78.23,2,2,4,85.0,92.03529411764706,2,0.007084773921080138,0.020666987811248688,0.8812195487402825,0.011380750553542247,0.01403544470575724,0.02388871673851646,0.041723777529572674
25,Dina Susanto,F,27,20-30,4,Staff,Design,Technical,75.75,1,1,15,88.0,86.07954545454545,1,0.04377761395552078,0.3837235588700349,0.35621886235487016,0.032753865108923905,0.05551701641698906,0.05937200140233798,0.06863708189132331
26,Gita Santoso,M,31,30-40,5,Staff,Design,Development,72.56,2,2,6,85.0,85.36470588235294,4,0.14707979143515562,0.032966598133257016,0.02890679065284351,0.03845995272667821,0.6983625983758637,0.017815095786330993,0.03640917288987098
26,Gita Santoso,M,31,30-40,5,Staff,Design,Efficiency,81.095,2,2,2,80.0,100.0,3,0.025782309628365814,0.02324474635528077,0.048353122498182105,0.5743025394675759,0.07395284926397805,0.06044383247043107,0.1939206003161861
26,Gita Santoso,M,31,30-40,5,Staff,Design,HR,69.825,2,2,7,90.0,77.58333333333333,0,0.7946745120951952,0.05672465444155713,0.02258042839378122,0.014296866807590847,0.0833252790471413,0.01089244044913947,0.01750581876559491
26,Gita Santoso,M,31,30-40,5,Staff,Design,Innovation,83.375,2,2,10,70.0,100.0,6,0.014163725096810147,0.01825168610369537,0.062316589971473824,0.18259473691930642,0.03488814782931673,0.1326516190102709,0.5551334950691267
26,Gita Santoso,M,31,30-40,5,Staff,Design,Time Management,73.3,1,1,1,85.0,86.23529411764706,1,0.04670261234498448,0.48708968739672254,0.2559655684810729,0.03231797428885793,0.05347789593294116,0.05805926263556078,0.06638699891986016
27,Indah Nugroho,F,23,20-30,4,Staff,Finance,Attendance,69.265,2,2,9,95.0,72.91052631578947,0,0.6275932200802432,0.06598557572861187,0.041018643563047234,0.04153151166151474,0.15779312934492587,0.026480000641121604,0.039597918980535315
27,Indah Nugroho,F,23,20-30,4,Staff,Finance,HR,81.5,1,1,7,90.0,90.55555555555556,4,0.05647374758159236,0.05501373520725889,0.1258420525684073,0.21541686403035956,0.24331323567918192,0.08596678943895603,0.21797357549424376
27,Indah Nugroho,F,23,20-30,4,Staff,Finance,Project,68.98500000000001,2,2,13,75.0,91.98000000000002,1,0.08510666309086586,0.24621265175857265,0.24151201839124967,0.060142337267565106,0.13798209408535536,0.06776481197726537,0.16127942342912602
27,Indah Nugroho,F,23,20-30,4,Staff,Finance,Quality,76.49000000000001,2,2,4,85.0,89.98823529411766,2,0.023999006699000257,0.09165740283260973,0.6911186185159383,0.026524753026753212,0.04425629372340516,0.044410225567333046,0.07803369963496025
28,Dewi Putra,M,31,30-40,1,Staff,Procurement,Development,75.64,1,1,6,85.0,88.98823529411764,4,0.07363772456193182,0.03050815676823725,0.03579115795103178,0.07258222661539437,0.7056130512046075,0.024620905191051416,0.05724677770774592
28,Dewi Putra,M,31,30-40,1,Staff,Procurement,HR,71.96333333333332,3,3,7,90.0,79.95925925925924,0,0.5596238711397606,0.0912815840014768,0.043051766195800895,0.027306075375376878,0.22501759318653736,0.01984042706200206,0.0338786830390453
28,Dewi Putra,M,31,30-40,1,Staff,Procurement,Performance,63.809999999999995,3,3,8,80.0,79.76249999999999,1,0.31690937598214125,0.336828280604913,0.08045271182366037,0.038087970128464536,0.13652212783328704,0.03505768051427506,0.056141853113258776
28,Dewi Putra,M,31,30-40,1,Staff,Procurement,Project,76.695,2,2,13,75.0,100.0,6,0.018690287204519027,0.03438447501497323,0.15577106135514876,0.05502288863224846,0.03940275995827709,0.10002662777851896,0.5967019000563144
28,Dewi Putra,M,31,30-40,1,Staff,Procurement,Quality,67.82666666666667,3,2,4,85.0,79.79607843137255,1,0.0739784560894703,0.7677822555527949,0.04993430582009599,0.016239155377029166,0.048038190291132224,0.017917880781423492,0.026109756088053805
28,Dewi Putra,M,31,30-40,1,Staff,Procurement,Technical,85.84,1,1,15,88.0,97.54545454545455,5,0.015470377727810252,0.03255590683426114,0.1738820220794029,0.042822331327773626,0.02606233267347365,0.6092485406166385,0.09995848874063987
29,Galih Setiawan,M,35,30-40,6,Senior Staff,Design,Attendance,80.72999999999999,2,2,9,95.0,84.97894736842105,4,0.1386904418728174,0.05303170569678319,0.06113780638918446,0.14887985700464698,0.465575258753647,0.048757244038566835,0.08392768624435422
29,Galih Setiawan,M,35,30-40,6,Senior Staff,Design,Development,81.86,1,1,6,85.0,96.30588235294118,3,0.03298132004643405,0.024493601034992193,0.04407130193806118,0.6198136857199444,0.10916589968484612,0.04875445889238393,0.12071973268333812
29,Galih Setiawan,M,35,30-40,6,Senior Staff,Design,Efficiency,76.41,1,1,2,80.0,95.5125,4,0.06323469741695374,0.04758973544050693,0.08051678907381132,0.24421083375454217,0.2703254801717549,0.06364698674619702,0.23047547739623386
29,Galih Setiawan,M,35,30-40,6,Senior Staff,Design,Finance,76.21,1,1,3,90.0,84.67777777777776,4,0.04967122125687163,0.019776557324870856,0.019066681634969482,0.019129518838275475,0.8620357525997521,0.01001446847958963,0.020305799865670698
29,Galih Setiawan,M,35,30-40,6,Senior Staff,Design,HR,86.91333333333334,3,3,7,90.0,96.57037037037038,3,0.017927549819547677,0.01965163953283991,0.05442466640823369,0.5937576941848547,0.046446056211595955,0.1069418947958043,0.16085049904712378
29,Galih Setiawan,M,35,30-40,6,Senior Staff,Design,Innovation,78.06,1,1,10,70.0,100.0,6,0.008934786199634124,0.011973419066958828,0.03784310105232418,0.048228374881264996,0.023067426262168966,0.036184513582727104,0.8337683789549217
29,Galih Setiawan,M,35,30-40,6,Senior Staff,Design,Quality,86.13,1,1,4,85.0,100.0,5,0.001956056627485156,0.0033430513657476094,0.015827423013540464,0.00918143713921346,0.003744687072730099,0.9419299829991004,0.024017361782182875
29,Galih Setiawan,M,35,30-40,6,Senior Staff,Design,Teamwork,83.57,1,1,11,85.0,98.31764705882352,5,0.012839860711699546,0.026523643898077733,0.1866173807572549,0.040244827581694155,0.02341866730160216,0.575640451983905,0.13471516776576636
30,Tono Nugroho,M,34,30-40,8,Manager,Procurement,Efficiency,86.72,1,1,2,80.0,100.0,3,0.0069724978434549684,0.006492530230143847,0.014005394935498286,0.8893011275760592,0.01732223613644245,0.02412459202588343,0.041781621252518025
30,Tono Nugroho,M,34,30-40,8,Manager,Procurement,Finance,78.55,1,1,3,90.0,87.27777777777777,4,0.06048703385865548,0.036174294121957176,0.04905976775365403,0.06796009499997605,0.6933479302631484,0.02868640660355555,0.06428447239905334
30,Tono Nugroho,M,34,30-40,8,Manager,Procurement,HR,87.45,1,1,7,90.0,97.16666666666667,3,0.017464968305522088,0.019235484686167894,0.05283792451808956,0.5990363925725035,0.043779890454199014,0.1136845032466045,0.15396083621691353
30,Tono Nugroho,M,34,30-40,8,Manager,Procurement,Innovation,80.41499999999999,2,2,10,70.0,100.0,6,0.006199594811556775,0.008176845986129912,0.027748984129108464,0.05034860571169941,0.015901561681970648,0.03659311366992354,0.8550312940096113
30,Tono Nugroho,M,34,30-40,8,Manager,Procurement,Project,89.87,1,1,13,75.0,100.0,5,0.01089787835124389,0.01590545473346385,0.05526721971697307,0.07215509700556297,0.021116423971515932,0.7301373275032942,0.09452059871794603
30,Tono Nugroho,M,34,30-40,8,Manager,Procurement,Quality,86.02,3,3,4,85.0,100.0,5,0.002221541563554067,0.0038060683884635813,0.018162037742517383,0.010389293719525218,0.004257312953616461,0.9334767993274086,0.027686946304914705
31,Kevin Santoso,M,31,30-40,5,Senior Staff,Quality Assurance,Attendance,74.11,1,1,9,95.0,78.01052631578948,0,0.46521584437622987,0.05816052270925734,0.04395477825024623,0.054922198404986966,0.30184838422281635,0.029149991579714898,0.0467482804567484
31,Kevin Santoso,M,31,30-40,5,Senior Staff,Quality Assurance,Finance,66.41,1,1,3,90.0,73.78888888888889,0,0.786646945408279,0.05804967003961583,0.025386283849749974,0.01843723753752582,0.07648222067608441,0.01392841090477311,0.021069231583971976
31,Kevin Santoso,M,31,30-40,5,Senior Staff,Quality Assurance,Performance,88.0,1,1,8,80.0,100.0,5,0.016087562531848662,0.022034951732369534,0.07653336545680593,0.1569333724172786,0.034036885606336414,0.49513362214156287,0.1992402401137982
31,Kevin Santoso,M,31,30-40,5,Senior Staff,Quality Assurance,Quality,82.4125,4,4,4,85.0,96.95588235294117,5,0.015057816223794436,0.030164493599514706,0.27703355793746104,0.05131424628828955,0.030291486811229656,0.3513319746124659,0.2448064245272446
31,Kevin Santoso,M,31,30-40,5,Senior Staff,Quality Assurance,Teamwork,83.13,1,1,11,85.0,97.8,5,0.014378888521919944,0.030546430136392737,0.24101753799792558,0.043071177135016105,0.026287100940975354,0.4948081706189443,0.14989069464882598
31,Kevin Santoso,M,31,30-40,5,Senior Staff,Quality Assurance,Technical,67.87,1,1,15,88.0,77.125,1,0.0823707693572647,0.6875136483805432,0.07860762431599211,0.02494039777247703,0.05680020737386046,0.03093722585458797,0.038830126945274594
32,Dewi Ardiansyah,M,41,40-50,13,Senior Manager,Human Resources,Attendance,95.32,1,1,9,95.0,100.0,3,0.0494913605106536,0.04264024633912234,0.07515635072760089,0.47390016550869063,0.0950050087388757,0.12851360528060804,0.13529326289444868
32,Dewi Ardiansyah,M,41,40-50,13,Senior Manager,Human Resources,Development,81.285,2,2,6,85.0,95.62941176470588,3,0.04004196328230596,0.028804958824815954,0.05061515910233798,0.5520131205163069,0.140985787966246,0.053108290208958846,0.13443072009902832
32,Dewi Ardiansyah,M,41,40-50,13,Senior Manager,Human Resources,Efficiency,86.8,1,1,2,80.0,100.0,3,0.007097918153134912,0.006612015969007248,0.014260380381568714,0.887467702330115,0.017592291343800526,0.024655197134719056,0.04231449468765453
32,Dewi Ardiansyah,M,41,40-50,13,Senior Manager,Human Resources,Finance,95.03,1,1,3,90.0,100.0,3,0.035946637209171385,0.036950750023427355,0.07882777765863513,0.4439443005030725,0.07073869603824648,0.1875284210672414,0.1460634175002057
32,Dewi Ardiansyah,M,41,40-50,13,Senior Manager,Human Resources,HR,82.915,2,2,7,90.0,92.12777777777778,3,0.04236359725291791,0.04333349289406343,0.11148296487770752,0.30544070385095967,0.15368955017979571,0.09771990910812206,0.24596978183643375
32,Dewi Ardiansyah,M,41,40-50,13,Senior Manager,Human Resources,Teamwork,84.67,2,2,11,85.0,99.61176470588235,5,0.008646815992473756,0.016774377848353426,0.09331399691351729,0.029869649806746633,0.0156377394359985,0.747255290241871,0.0885021297610395
33,Hendra Sulistyo,M,23,20-30,1,Staff,Marketing,Efficiency,78.235,4,4,2,80.0,97.79375,3,0.044830287472997596,0.03740829961881916,0.07120607721440565,0.3647986501235471,0.15410134918862045,0.0682349169584626,0.2594204194231476
33,Hendra Sulistyo,M,23,20-30,1,Staff,Marketing,Finance,74.85,1,1,3,90.0,83.16666666666666,4,0.12761310996483458,0.03513814867434914,0.027829068216660036,0.024882412436979487,0.7429977352379271,0.014230873219384146,0.027308652249865655
33,Hendra Sulistyo,M,23,20-30,1,Staff,Marketing,HR,89.36,1,1,7,90.0,99.28888888888889,3,0.020158495259348232,0.022468584875042358,0.059031825710555444,0.5354706800878739,0.045659062976549376,0.16123951488597488,0.15597183620465582
33,Hendra Sulistyo,M,23,20-30,1,Staff,Marketing,Project,63.44,1,1,13,75.0,84.58666666666667,1,0.164407901968771,0.45087070387837774,0.1072884223019759,0.04106885930248494,0.12394453199998798,0.0415700066097875,0.07084957393861482
33,Hendra Sulistyo,M,23,20-30,1,Staff,Marketing,Quality,85.38,2,2,4,85.0,100.0,5,0.004106198364981816,0.0071365404686844665,0.03564426467402284,0.018755325276090373,0.007913906936638572,0.8705913311008437,0.05585243317873834
33,Hendra Sulistyo,M,23,20-30,1,Staff,Marketing,Technical,77.65,1,1,15,88.0,88.23863636363637,2,0.030207349671352923,0.16274937213710589,0.5988445960270103,0.030127266647622133,0.042986287841079864,0.06583950815646006,0.06924561951936876
34,Marco Ardiansyah,M,25,20-30,2,Staff,Quality Assurance,Development,89.87,1,1,6,85.0,100.0,3,0.02342347743169379,0.020574406614257978,0.039983237941222424,0.7031939836076059,0.05245720155391333,0.06886108410530437,0.09150660874600233
34,Marco Ardiansyah,M,25,20-30,2,Staff,Quality Assurance,Efficiency,72.13,2,2,2,80.0,90.1625,4,0.09519532654694504,0.045742689115717786,0.04951110928833009,0.06479124582368516,0.6392264126039854,0.02910018214314094,0.07643303447819554
34,Marco Ardiansyah,M,25,20-30,2,Staff,Quality Assurance,Finance,81.86,1,1,3,90.0,90.95555555555555,3,0.05570371297058549,0.04501334338732084,0.08868080990620626,0.2984554342769735,0.263986948914553,0.07181452768452612,0.17634522285983473
34,Marco Ardiansyah,M,25,20-30,2,Staff,Quality Assurance,HR,78.41000000000001,3,3,7,90.0,87.12222222222223,4,0.08031180528461958,0.06395534682355886,0.09257313245513922,0.0825648001545044,0.5344960872532064,0.04512318074840191,0.1009756472805696
34,Marco Ardiansyah,M,25,20-30,2,Staff,Quality Assurance,Innovation,78.29,1,1,10,70.0,100.0,6,0.00807862479142006,0.010810954269001223,0.03450209042705734,0.04536141715324255,0.0208697303345268,0.033915348851470094,0.8464618341732818
34,Marco Ardiansyah,M,25,20-30,2,Staff,Quality Assurance,Quality,73.96714285714286,7,7,4,85.0,87.02016806722689,1,0.05490416884903185,0.3994738293625176,0.30159130706288995,0.03490078846350382,0.08191949604572407,0.047703300693549985,0.0795071095227827
34,Marco Ardiansyah,M,25,20-30,2,Staff,Quality Assurance,Teamwork,73.6925,4,4,11,85.0,86.69705882352942,1,0.04249278220932408,0.5011311706575192,0.26942907483289963,0.02750877178904307,0.05577434671995938,0.04252546048479799,0.06113839330645652
34,Marco Ardiansyah,M,25,20-30,2,Staff,Quality Assurance,Technical,74.39,1,1,15,88.0,84.5340909090909,1,0.042031448911998226,0.5913369745601916,0.19981812251105532,0.02576540310492768,0.04821933162022194,0.042172226987803395,0.050656492303801884
35,Indah Utama,F,23,20-30,5,Staff,Operations,Finance,74.73,1,1,3,90.0,83.03333333333333,4,0.1402861065970768,0.0371463740175704,0.02893410256887063,0.025657570517681253,0.7249788405265495,0.01477520960878696,0.0282217961634645
35,Indah Utama,F,23,20-30,5,Staff,Operations,HR,67.75,1,1,7,90.0,75.27777777777777,0,0.773187192009983,0.07110817565767948,0.02673839895258972,0.0171382469369088,0.07758719640458821,0.013526227482217332,0.020714562556033374
35,Indah Utama,F,23,20-30,5,Staff,Operations,Innovation,76.63333333333334,3,3,10,70.0,100.0,6,0.016400294997230825,0.02214797985503092,0.06509529087711395,0.06973796731201588,0.041901264268884325,0.053474179329206964,0.731243023360517
35,Indah Utama,F,23,20-30,5,Staff,Operations,Project,75.735,2,2,13,75.0,100.0,6,0.022989242969107555,0.042825196185949224,0.17722193148740414,0.061200601765833924,0.04782831468328388,0.10257829079375785,0.5453564221146634
35,Indah Utama,F,23,20-30,5,Staff,Operations,Quality,71.954,5,4,4,85.0,84.65176470588234,1,0.0410158676645431,0.7481605286261597,0.09140744960430104,0.01716289504865854,0.04731393791600784,0.021239023656377556,0.03370029748395217
35,Indah Utama,F,23,20-30,5,Staff,Operations,Teamwork,68.58,1,1,11,85.0,80.68235294117648,1,0.020593557075391285,0.9164579861975987,0.022843397635213453,0.006210099929547987,0.01580503565933792,0.007586044838239095,0.010503878664671526
35,Indah Utama,F,23,20-30,5,Staff,Operations,Time Management,67.48,1,1,1,85.0,79.38823529411765,1,0.06757302700552513,0.6832985077127861,0.09231574079223047,0.02596253624690884,0.05305776357610021,0.03499020897666091,0.04280221568978826
36,Marco Anggraini,M,25,20-30,5,Staff,Human Resources,Attendance,74.44,1,1,9,95.0,78.3578947368421,0,0.4398440443121818,0.05831618458563631,0.04487749172411228,0.05724804294784405,0.3216525314044084,0.029891711267492568,0.04816999375832452
36,Marco Anggraini,M,25,20-30,5,Staff,Human Resources,Development,69.98,1,1,6,85.0,82.32941176470588,0,0.4645608268440392,0.04895270191916015,0.03461347618660345,0.0375196065031597,0.3556918968300657,0.020555201470416947,0.038106290246554986
36,Marco Anggraini,M,25,20-30,5,Staff,Human Resources,HR,87.35,1,1,7,90.0,97.05555555555556,3,0.017498045174613494,0.019255948502334023,0.05298480764904102,0.5990719416388361,0.04412579698524329,0.11216738094441626,0.15489607910551573
36,Marco Anggraini,M,25,20-30,5,Staff,Human Resources,Innovation,73.05000000000001,2,2,10,70.0,100.0,6,0.042264191420067244,0.05764471217984784,0.13139568346919495,0.10539766460558687,0.0998240851216551,0.08490788007990066,0.4785657831237474
36,Marco Anggraini,M,25,20-30,5,Staff,Human Resources,Project,85.53,1,1,13,75.0,100.0,5,0.009255869805626041,0.014559380053079232,0.06515479141458896,0.05775044605949301,0.019121580774528205,0.6653255996809769,0.1688323322117076
36,Marco Anggraini,M,25,20-30,5,Staff,Human Resources,Quality,78.315,2,2,4,85.0,92.13529411764706,2,0.006846086875253038,0.019755419496686175,0.8832923684964102,0.011194099511325823,0.013592389447859917,0.023819459133245176,0.04150017703921969
36,Marco Anggraini,M,25,20-30,5,Staff,Human Resources,Teamwork,86.05,1,1,11,85.0,100.0,5,0.0049728614523783885,0.009233116244696114,0.04477675362025789,0.018267930916393914,0.008914939531997568,0.8679519563060835,0.04588244192819269
37,Putri Susanto,F,43,40-50,10,Senior Manager,Operations,Efficiency,85.5,2,2,2,80.0,100.0,3,0.006613705008346913,0.00611901276509011,0.013210636573142245,0.8928709571001665,0.01702599192909778,0.02141596216245117,0.04274373446170523
